elem_id,skill_name
417,AWS CloudFormation
417,Cloud
418,DevSecOps
418,CI/CD
418,Kubernetes
418,Security
418,Docker
419,DevSecOps
419,CI/CD
419,Docker
419,DevOps
419,Oracle
419,SQL
420,DevSecOps
420,CI/CD
420,English
420,SAP
420,Cloud
420,DevOps
421,DevSecOps
421,GitLab
421,Jenkins
421,Networking
421,Security
421,DevOps
422,Python
422,Microsoft Power Apps
422,Power Automate
422,Power BI
422,AI
422,JavaScript
423,Product Owner
423,Postman
423,Scrum
423,AI
423,Jira
423,Agile
424,Leadership
424,Stakeholder management
424,Strategy planning
424,English
424,Risk Management
424,Team Management
425,JavaScript
425,CSS 3
425,ReactJS
425,Spring Boot
425,HTML5
426,AI
426,JavaScript
426,Python
426,Generative AI
426,API
426,Machine Learning
427,Swift
427,Flutter
427,Mobile Apps
427,React Native
427,AWS
427,iOS
428,.NET
428,Interaction Design
428,SQLite
428,C#
429,.NET
429,SQLite
429,Interaction Design
429,C#
430,Embedded
430,AI
430,Cisco
430,CI/CD
430,C++
430,Python
431,Team Management
431,AWS
431,Kubernetes
431,DevOps
431,CI/CD
431,English
432,Embedded
432,Bootloader
432,JTAG Debugging
432,SWD Debugging
432,Embedded C
433,Embedded Android
433,English
433,Embedded
433,Android
434,Embedded
434,Integration test
434,Python
434,C++
434,Tester
434,AUTOSAR
435,Embedded
435,RTOS
435,C++
435,Linux
436,Embedded
436,Android
436,Embedded C
436,Firmware
436,IoT Platforms
436,Embedded Android
437,Embedded
437,Linux
437,AUTOSAR
437,JSON
437,Python
437,C++
439,Embedded
439,OOP
439,MISRA
439,C++
439,Embedded C
440,Java
440,Leadership
440,English
440,Agile
440,Cloud
440,Spring Boot
441,Embedded
441,Git
441,Linux
441,C language
441,C++
441,English
442,Embedded C
442,Firmware
442,C#
442,Linux
443,Chinese
443,C++
443,Embedded
443,Embedded C
444,Embedded
444,Windows
444,Linux
444,C language
444,C++
445,Embedded
445,RTOS
445,IoT
445,C++
445,Hardware Design
446,Embedded C
446,Linux
446,OpenCV
447,Embedded
447,C++
447,Tester
447,Embedded C
448,Project Management
448,Product Management
448,Scrum
448,Stakeholder management
448,Team Management
448,Software Architecture
449,Project Management
449,Team Management
449,English
450,English
450,React Native
450,Swift
450,Product Management
450,Software Architecture
451,Java
451,Agile
451,AI
451,Microservices
451,Python
451,Golang
452,Flutter
452,Swift
452,Product Management
452,Software Architecture
452,English
452,React Native
453,Team Management
453,Stakeholder management
453,Java
453,Product Management
453,Project Management
453,Software Architecture
454,AWS
454,Microservices
454,Python
454,Team Management
454,Java
455,Project Management
455,SAP
455,Agile
455,English
455,AI
456,Project Management
456,ERP
456,SAP
456,Team Management
456,English
457,Enterprise Architecture
457,.NET
457,Spring Boot
457,Event-Driven Architecture
457,Microservices
457,TOGAF
458,Solution Architecture
458,Leadership
458,Software Architecture
459,Database
459,Data Engineer
459,MongoDB
459,English
459,SQL
459,API
460,ERP
460,Leadership
460,DevOps
460,Odoo
460,Solution Architecture
460,AI
461,ERP
461,JSON
461,SQL
461,Database
461,API
462,SAP
462,Agile
462,Team Management
463,Data Engineer
463,MySQL
463,Data Analysis
463,Python
463,AWS
463,ITIL Foundation
464,Fullstack
464,TypeScript
464,.NET
464,Agile
464,English
464,C#
465,UI-UX
465,AI
465,Figma
465,Design Systems
465,Usability testing
465,User journey
466,AWS
466,AWS Lambda
466,API
466,DevOps
466,SQL
466,Python
467,DevOps
467,InfluxDB
467,Splunk
467,Prometheus
467,Grafana
467,Bridge Engineer
468,Data Engineer
468,CI/CD
468,Scala
468,Spark
468,Python
468,Cloud
469,Data Engineer
469,ETL
469,Big Data
469,SQL
469,Databricks
469,Python
470,Business Analysis
470,Project Management
470,Product Management
470,Software Architecture
470,English
470,Agile
471,Embedded C
471,OpenCV
471,Linux
472,Embedded
472,C language
472,C++
472,Linux
472,Embedded C
473,Flutter
473,API
473,English
473,Dart
473,Blockchain
473,Mobile Apps
475,Flutter
475,API
475,Microservices
475,Dart
475,iOS
475,Android
477,Flutter
477,English
477,iOS
477,Android
477,UI-UX
477,Dart
478,HTML5
478,JavaScript
478,CSS 3
478,ReactJS
478,VueJS
478,NextJS
479,Python
479,AI
479,PyTorch
480,HTML5
480,JavaScript
480,CSS
481,Python
481,English
481,Machine Learning
481,AI
481,DevOps
481,C++
482,PHP
482,JavaScript
482,MySQL
482,OOP
482,Magento
483,Python
483,JavaScript
483,SQL
483,Agile
483,CSS
483,HTML5
484,.NET
484,Java
484,C#
484,English
486,Tester
486,QA QC
486,English
487,Tester
487,Automation Test
487,Agile
487,Git
487,SQL
487,QA QC
488,HTML
488,API
488,ReactJS
488,JavaScript
488,CSS
489,ReactJS
489,HTML
489,NextJS
489,TypeScript
489,JavaScript
489,CSS
490,ReactJS
490,VueJS
490,CSS 3
490,HTML5
491,ReactJS
491,Redux
491,CSS
491,HTML
491,JavaScript
492,VueJS
492,Ajax
492,CSS 3
492,HTML5
492,JavaScript
493,JavaScript
493,API
493,TypeScript
493,HTML5
493,English
494,ReactJS
494,JavaScript
494,UI-UX
494,TypeScript
494,VueJS
494,Angular
495,UI-UX
495,Agile
495,VueJS
495,Sketch
495,Figma
495,CSS
496,Angular
496,MySQL
496,Laravel
496,NodeJS
496,NextJS
496,ReactJS
497,Angular
497,API
497,RxJS
497,Tailwind
497,CSS 3
497,TypeScript
498,ReactJS
498,Agile
498,3ds Max
498,AI
498,NextJS
499,JavaScript
499,RxJS
499,TypeScript
499,CSS
499,HTML5
499,Angular
500,AngularJS
500,Angular
501,Angular
501,TypeScript
501,CSS
503,Angular
503,JavaScript
503,CSS 3
503,HTML5
503,TypeScript
503,Git
504,Java
504,Redux
504,ReactJS
504,JavaScript
504,HTML5
504,CSS 3
505,JavaScript
505,VueJS
505,ReactJS
505,TypeScript
505,CSS
505,HTML5
506,React Native
506,Design
506,English
506,NodeJS
506,SQL
506,JavaScript
507,ReactJS
507,JavaScript
507,TypeScript
507,English
507,IoT
507,React Native
508,ReactJS
508,NodeJS
508,JavaScript
508,CSS 3
508,HTML5
509,ReactJS
509,CSS 3
509,HTML5
509,JavaScript
509,NextJS
510,ReactJS
510,Agile
510,TypeScript
510,NextJS
510,Web3.js
510,HTML
511,JavaScript
511,English
511,Git
511,CSS
511,React Native
511,ReactJS
512,ReactJS
512,Microservices
513,ReactJS
513,VueJS
513,JavaScript
513,Tailwind
513,CSS
513,HTML
514,Flutter
514,CSS
514,JavaScript
514,HTML
514,ReactJS
514,VueJS
515,ReactJS
515,API
515,CI/CD
515,JavaScript
515,HTML
515,VueJS
516,JavaScript
516,HTML
516,VueJS
516,ReactJS
516,TypeScript
516,CSS
517,VueJS
517,Jest
517,ReactJS
517,UI-UX
517,JavaScript
517,English
518,VueJS
518,ReactJS
518,JavaScript
518,Git
518,CSS 3
518,HTML
519,ReactJS
519,AWS
519,API
519,English
519,JavaScript
519,TypeScript
520,TypeScript
520,Tailwind
520,NextJS
520,ReactJS
521,ReactJS
521,TypeScript
521,English
522,OutSystems
522,Git
522,CSS
522,HTML
522,JavaScript
522,UI-UX
523,ReactJS
523,JavaScript
524,Angular
524,TypeScript
524,CSS
525,JavaScript
525,NextJS
525,ReactJS
525,TypeScript
526,NextJS
526,Git
526,Figma
526,UI-UX
526,ReactJS
527,Java
527,English
527,PostgreSql
527,Spring Boot
527,ReactJS
528,React Native
528,API
528,Golang
528,Java
528,Oracle
528,NodeJS
529,TypeScript
529,NodeJS
530,Golang
530,API
530,Software Architecture
530,Java
530,NodeJS
530,Python
531,Fullstack
531,Japanese
531,JavaScript
531,ReactJS
531,CSS 3
531,HTML5
532,Java
532,JavaScript
532,SQL
532,Spring Boot
532,HTML
532,Angular
533,Fullstack
533,SQL
533,Angular
533,JavaScript
533,Spring
533,Java
534,Fullstack
534,SQL
534,Oracle
534,PostgreSql
534,Angular
534,.NET
535,NodeJS
535,VueJS
535,Ionic
535,Angular
535,MySQL
535,JavaScript
536,JavaScript
536,HTML
536,Linux
536,Database
536,NodeJS
536,Python
538,Fullstack
538,CI/CD
538,ReactJS
538,AI
538,NodeJS
538,JavaScript
539,Python
539,Neo4j
539,Angular
539,ReactJS
539,AWS
539,DevOps
540,Fullstack
540,TypeScript
540,NodeJS
540,ReactJS
541,TypeScript
541,Linux
541,JavaScript
541,C++
541,DApps
541,API
542,TypeScript
542,Japanese
542,Fullstack
542,NextJS
542,ReactJS
542,NodeJS
543,DevOps
543,Terraform
543,English
543,Kubernetes
543,Azure
543,AWS
544,Fullstack
544,AI
544,CI/CD
544,SQL
544,NodeJS
544,ReactJS
545,Fullstack
545,TypeScript
545,JavaScript
545,React Native
545,ReactJS
545,NodeJS
546,Fullstack
546,Kotlin
546,Swift
546,Mobile Apps
546,React Native
546,Flutter
547,Ruby
547,PostgreSql
547,React Native
547,ReactJS
547,NodeJS
547,Ruby on Rails
548,Fullstack
548,Laravel
548,NodeJS
548,NextJS
548,Nuxt.js
549,AI
549,NextJS
549,PostgreSql
549,Computer Vision
549,Python
549,C++
550,Fullstack
550,Cloud Security
550,NumPy
550,Pandas
550,AI
550,Python
551,ReactJS
551,PostgreSql
551,AI
551,API
551,NodeJS
551,JavaScript
552,Fullstack
552,CI/CD
552,NodeJS
552,JavaScript
552,Blockchain
552,AI
553,Fullstack
553,HTML
553,MySQL
553,Blazor
553,.NET
553,C#
554,Java
554,Angular
554,ReactJS
554,English
555,NodeJS
555,Tester
555,DevOps
555,JavaScript
555,ReactJS
556,Golang
556,Fullstack
556,ReactJS
556,Java
556,NodeJS
556,Python
557,Golang
557,English
557,Microservices
557,MariaDB
557,Flutter
557,ReactJS
558,Fullstack
558,GCP
558,API
558,AWS
558,NodeJS
558,Java
559,JavaScript
559,React Native
559,TypeScript
559,NodeJS
560,Fullstack
560,NestJS
560,ReactJS
560,TypeScript
560,JavaScript
560,NextJS
561,TypeScript
561,Docker
561,GitHub Actions
561,ReactJS
561,NextJS
561,JavaScript
562,.NET
562,English
562,Kubernetes
562,TypeScript
562,ReactJS
563,.NET
563,ReactJS
563,AI
563,SQL
563,PostgreSql
563,NextJS
564,C#
564,Windows Server
564,WPF
564,Database
564,OOP
564,.NET
565,Fullstack
565,PostgreSql
565,SQL
565,Angular
565,C#
565,.Net Core
566,NodeJS
566,VueJS
566,Angular
566,NestJS
567,JavaScript
567,AI
567,Leadership
567,React Native
567,ReactJS
567,NodeJS
568,Python
568,PHP
568,VueJS
568,ReactJS
569,Python
569,English
569,Fullstack
569,Golang
569,Kafka
569,C++
570,Fullstack
570,CSS
570,HTML
570,Database
570,VueJS
570,Python
571,C#
571,Fullstack
571,SQL
571,JavaScript
571,ASP.NET
571,English
572,NodeJS
572,Ruby on Rails
572,Golang
572,PHP
572,Python
573,Fullstack
573,Angular
573,HTML
573,SQL
573,C#
573,.NET
574,Java
574,ReactJS
574,Microservices
576,Java
576,DevOps
576,Docker
576,NextJS
576,Spring
576,ReactJS
577,Fullstack
577,English
577,Agile
577,TypeScript
577,NodeJS
577,PHP
578,C#
578,SQL
578,Solution Architecture
578,DevOps
578,Angular
578,.NET
579,Fullstack
579,TypeScript
579,JavaScript
579,Django
579,Python
579,English
580,Wordpress
580,PHP
580,JavaScript
580,CSS
580,HTML5
581,Java
581,TypeScript
581,NodeJS
581,JSON
582,Java
582,API
582,English
582,SQL
582,Microservices
582,AWS
583,.NET
583,SQL
583,HTML5
583,English
583,Unit test
583,ReactJS
584,Fullstack
584,Data Engineer
584,ReactJS
584,C#
584,NodeJS
584,Java
585,AWS
585,DevOps
586,Fullstack
586,Python
586,SQL
586,Java
586,NodeJS
586,JavaScript
587,Fullstack
587,Generative AI
587,LLM
587,TypeScript
588,Fullstack
588,AWS
588,MySQL
588,PostgreSql
588,NodeJS
588,ReactJS
589,Business Analysis
589,ERP
589,English
589,DevOps
589,Azure
589,Microsoft Dynamics 365
590,Adobe Illustrator
590,Sketch
590,Figma
590,Adobe Photoshop
591,Games
591,Adobe
591,Mobile Apps
591,Unity
591,Maya
591,Blender
592,Games
592,Spin
592,Cocos Creator
592,Cocos2d-x
592,C#
592,Unity
593,Design
593,Miro
593,Games
593,Figma
593,English
594,HTML5
594,Web API
594,TypeScript
594,JavaScript
594,CSS
594,Cocos
596,C++
596,Games
596,C language
596,SQL
596,MySQL
596,Windows Server
597,C++
597,Games
597,C#
597,MySQL
597,Unity
597,JSON
598,C++
598,Games
598,C#
598,MySQL
598,JSON
598,Unity
600,Tester
600,Games
601,Golang
601,Games
601,Docker
601,MySQL
601,Kafka
601,English
602,GCP
602,Japanese
602,Terraform
602,Cloud
603,Python
603,Mobile Apps
603,Games
603,AI
603,Java
603,C#
604,Python
604,English
604,Snowflake
604,SQL
604,Business Analysis
605,NoSQL
605,English
605,SQL
606,.NET
606,.Net Core
606,TypeScript
606,Microservices
606,API
607,English
607,Python
607,C#
607,Golang
607,PHP
607,Java
608,English
608,IT Support
609,C++
609,Sensor Fusion
609,Embedded
609,English
609,Android
610,Golang
610,ReactJS
610,Flutter
611,Golang
611,Redis
611,Kafka
611,Blockchain
611,Kubernetes
611,Microservices
612,Team Management
612,AI
612,Software Architecture
612,Python
612,English
612,NodeJS
613,PHP
613,Svelte
613,Angular
613,NextJS
613,Scala
613,Java
614,QA QC
614,API
614,SQL
614,Japanese
614,English
614,Tester
615,Bridge Engineer
615,Java
615,PHP
615,Japanese
616,AI
616,Python
616,LLM
616,Cloud
617,Product Owner
617,Product Management
617,Agile
617,A/B testing
617,Data Analysis
617,Business Analysis
618,Bridge Engineer
618,Japanese IT Communication
618,Strategy planning
618,Leadership
618,Japanese
618,Project Management
619,DevOps
619,Terraform
619,Kubernetes
619,Docker
619,Cloud
619,AWS
620,Business Analysis
620,ERP
620,SAP
620,English
621,SQL
621,JavaScript
621,Oracle
622,Salesforce
622,CRM
622,JavaScript
622,Japanese
622,English
623,Spring Boot
623,Spring
623,Java
624,Data Engineer
624,Data-driven
624,Databricks
624,Database
625,Cloud
625,IT Support
625,DevOps
625,Azure
625,AWS
626,PHP
626,English
626,AWS
626,Angular
626,Java
627,AI
627,Leadership
627,System Architecture
627,Cloud
627,Cybersecurity
627,Networking
628,Team Management
628,English
628,Technology Roadmapping
628,System Architecture
629,Team Management
629,DevOps
629,Docker
629,Microservices
629,.Net Core
629,.NET
630,Risk Management
630,English
630,Team Management
631,JavaScript
631,TypeScript
632,Database
632,AI
632,Linux
632,DevOps
633,Database
633,AI
633,Linux
633,DevOps
634,Product Owner
634,English
635,Japanese
635,Japanese IT Communication
635,IT Communication/Translation
635,Bridge Engineer
635,Project Management
636,SQL
636,Oracle
636,JavaScript
637,IT Support
637,System Admin
637,Networking
637,Windows
638,Business Intelligence
638,Data modeling
638,Data Analysis
638,Power BI
638,Business Analysis
639,NodeJS
639,HTML
639,ReactJS
639,NextJS
639,TypeScript
639,SQL
641,Big Data
641,AI
641,Data Science
642,Computer Vision
642,Deep Learning
642,TensorFlow
642,PyTorch
642,Machine Learning
642,AI
643,AI
643,LLM
643,Deep Learning
643,Machine Learning
643,Computer Vision
643,NLP
644,AI
644,LLM
644,Deep Learning
644,Machine Learning
644,Computer Vision
644,NLP
645,AI
645,TensorFlow
645,PyTorch
645,Microservices
645,C++
645,Python
646,Wordpress
646,HTML
646,MySQL
646,PHP
646,JavaScript
646,CSS
647,Business Analysis
647,Sprint planning
647,Scrum
647,ERP
647,QA QC
648,Ruby on Rails
648,Agile
648,English
648,Docker
648,Ruby
648,Python
649,ReactJS
649,ERP
649,TypeScript
649,JavaScript
650,AI
650,JavaScript
650,PHP
650,Machine Learning
650,LLM
651,Fullstack
651,ReactJS
651,Azure
651,Angular
651,SQL
651,.NET
652,Angular
652,ReactJS
652,TypeScript
652,Mobile Apps
652,React Native
652,English
653,JavaScript
653,Enterprise Architecture
653,API
653,English
654,COBOL
654,English
655,Information Security
655,ISO 27001
655,Cloud Security
655,PCI DSS
655,Project Management
655,"Governance, Risk & Compliance"
656,Information Security
656,IT Governance
656,"Governance, Risk & Compliance"
656,Cybersecurity
656,ISO 27001
657,Cloud
657,DevOps
657,System Admin
657,Software Architecture
657,Security
657,Networking
658,System Admin
658,Linux
658,VMware
658,Firewall
658,Networking
659,Project Management
659,English
659,Google Cloud
659,Azure
659,AWS
660,Linux
660,English
660,System Admin
660,Networking
660,Security
660,Cloud
661,.NET
661,C#
661,English
662,React Native
662,TypeScript
662,JavaScript
663,Python
663,English
663,LLM
663,Machine Learning
663,AI
664,Data Analysis
664,A/B testing
664,Data Science
664,Business Intelligence
664,SQL
664,Python
665,Swift
665,API
665,Objective C
665,UI-UX
665,iOS
665,Clean Architecture
666,iOS
666,Clean Architecture
666,Mobile Apps
666,Objective C
666,Swift
667,iOS
667,GraphQL
667,MVVM
667,Mobile Apps
667,English
667,Swift
668,iOS
668,Clean Architecture
668,CI/CD
668,Swift
669,Swift
669,CI/CD
669,Mobile Apps
669,iOS
669,Clean Architecture
670,iOS
670,Mobile Apps
670,MVVM
670,Swift
671,System Admin
671,Linux
671,Security
671,DevOps
671,IT Support
671,English
672,Business Analysis
672,DevOps
672,System Admin
672,Java
672,SQL
673,Business Analysis
673,IT Support
673,English
674,Business Analysis
674,ERP
674,SAP
674,English
675,Business Analysis
675,English
675,Agile
675,Jira
676,Business Analysis
676,Data Analysis
676,Jira
677,Project Management
677,Business Intelligence
677,CRM
677,ERP
678,Business Analysis
678,System Admin
678,ERP
678,API
678,Database
678,CRM
679,Japanese IT Communication
679,Bridge Engineer
679,IT Communication/Translation
680,Japanese IT Communication
680,Business Analysis
680,Japanese
680,Tester
680,Project Management
680,English
681,Business Analysis
681,Japanese IT Communication
681,Bridge Engineer
681,IT Communication/Translation
682,IT Support
682,Windows
682,Microsoft Dynamics 365
682,English
682,Security
682,Cloud
683,Database
683,System Admin
683,Enterprise Architecture
683,Windows Server
683,VMware
684,System Admin
684,System Architecture
684,Networking
684,Security
685,Team Management
685,JavaScript
685,PHP
685,CSS
685,HTML
686,Team Management
686,ERP
686,Machine Learning
686,AI
686,Cloud
687,Team Management
687,SQL
687,ERP
687,English
687,SAP
688,Team Management
688,ERP
688,Leadership
688,System Admin
688,Networking
689,Software Architecture
689,Stakeholder management
689,ServiceNow
689,DevOps
689,Cloud
690,Design
690,CSS
690,HTML
690,AI
690,Figma
691,Project Management
691,Risk Management
691,Business Analysis
691,ERP
692,Security
692,Leadership
692,Team Management
692,English
692,Networking
692,Cybersecurity
693,MySQL
693,Blockchain
694,IT Support
694,SQL
694,English
695,ITIL Foundation
695,English
695,API
695,PowerShell
695,Python
696,Fullstack
696,HTML
696,JavaScript
696,SQL
696,.NET
696,Mobile Apps
697,IT Support
697,Cloud
697,Security
697,English
697,Microsoft Dynamics 365
697,Windows
698,IT Support
698,Hardware Troubleshooting
698,Networking
699,Java
699,C++
699,C#
699,System Admin
699,Security
700,Shopify
700,Linux
700,CSS
700,HTML
701,Japanese
701,English
701,ERP
701,SAP
701,Presale
701,Business Analysis
702,Tester
702,Postman
702,API
702,SQL
702,QA QC
702,Japanese
703,Java
703,Kafka
703,Microservices
703,Spring Boot
703,Spring
703,AWS
704,Java
704,Spring
704,Software Architecture
704,Oracle
704,Team Management
704,JavaScript
705,Java
705,Spring Boot
705,Cloud
705,Spring
705,AWS
706,Java
706,AI
706,SQL
706,Oracle
706,Spring
707,Java
707,Spring Boot
707,Microservices
707,NoSQL
707,API
707,SQL
708,Java
708,Spring
708,SQL
709,JavaScript
709,CSS 3
709,ReactJS
709,Spring Boot
709,HTML5
710,Java
710,Cloud
710,NoSQL
710,PostgreSql
710,Hibernate
710,Spring Boot
711,Java
711,Spring
711,JQuery
711,ETL
711,MySQL
711,Spring Boot
712,Java
712,Spring
712,J2EE
713,JavaScript
713,Kubernetes
713,Docker
713,MySQL
713,AWS
713,CI/CD
714,Spring Boot
714,SQL
714,Microservices
714,Hibernate
714,Java
715,Java
715,Azure
715,SQL
715,JSON
715,Python
716,Spring
716,Spring Boot
716,API
716,MySQL
716,CI/CD
716,Kafka
717,Java
717,Kafka
717,Windows
717,Linux
717,AWS
717,Spring Boot
718,Java
718,Hibernate
718,MySQL
718,Spring
719,Java
719,Hibernate
719,Oracle
719,Spring
719,SQL
721,Java
721,JQuery
721,Oracle
721,Spring Boot
721,JavaScript
721,OOP
722,Java
722,GitHub
722,PostgreSql
722,JUnit
722,Spring
722,JavaScript
723,Java
723,ReactJS
723,Spring
723,Web API
723,JavaScript
724,Java
724,Spring Boot
724,Cloud
724,Spring
724,AWS
725,Java
725,SQL
725,English
726,Java
726,Spring Boot
727,Java
727,Event-Driven Architecture
727,API
727,SQL
727,Spring Boot
727,English
728,Solution Architecture
728,Design Systems
728,English
728,Java
729,Java
729,Spring Boot
729,OOP
729,Spring
729,AWS
729,SQL
730,Java
730,JavaScript
730,Angular
730,English
730,Spring Boot
731,Java
731,Leadership
731,Microsoft SQL Server
731,MySQL
731,PostgreSql
731,Oracle
732,Java
732,JQuery
732,Spring Boot
732,AI
732,Bootstrap
733,Java
733,AWS
733,Linux
733,SQL
734,JavaScript
734,Scrum
734,Agile
734,OutSystems
734,SQL
734,JSON
735,JavaScript
735,English
735,ReactJS
735,AI
735,CSS
735,HTML5
736,AI
736,English
736,LLM
736,Generative AI
736,Machine Learning
736,Python
737,Java
737,C#
737,C++
737,Python
738,Android
738,Flutter
738,IoT
738,Java
738,GraphQL
738,Kotlin
739,Java
739,VueJS
739,ReactJS
739,TypeScript
739,Angular
739,Spring Boot
740,Golang
740,ERP
740,Docker
740,Generative AI
740,English
741,Android
741,Java
741,Database
741,OOP
741,Kotlin
741,English
742,Business Analysis
742,English
743,Business Analysis
743,English
743,SQL
744,Business Analysis
744,Team Management
744,Agile
744,Design Systems
744,SRS
744,UML
745,Cloud
745,GCP
745,English
745,Kubernetes
745,Docker
745,Google Cloud
746,Data Engineer
746,Cloud
746,Oracle
746,Database
746,Python
746,SQL
747,DevOps
747,Python
747,Docker
747,CI/CD
747,Cloud
748,DevOps
748,MongoDB
748,MySQL
748,Linux
748,.NET
748,JavaScript
749,IT Support
749,Hardware Troubleshooting
749,macOS
749,Windows
749,English
749,GCP
750,Fullstack
750,SQL
750,NodeJS
750,Python
750,TypeScript
750,NextJS
751,Fullstack
751,Database
751,FastAPI
751,Docker
751,Python
751,MySQL
752,Jira
752,English
753,Networking
753,DevOps
753,Linux
753,Docker
753,CI/CD
753,Python
754,iOS
754,Database
754,OOP
754,Swift
754,English
754,API
755,iOS
755,JSON
755,MVVM
755,MVC
755,Swift
755,Mobile Apps
756,Ruby on Rails
756,NodeJS
756,PHP
756,Angular
756,VueJS
756,ReactJS
757,System Admin
757,Azure
757,Microsoft Dynamics 365
757,Windows Server
758,Machine Learning
758,Python
758,DevOps
758,Linux
758,AI
758,MLOps
759,React Native
759,Mobile Apps
759,English
760,Tester
760,Agile
760,Microservices
760,Postman
760,API
761,Flutter
761,English
761,MVP
761,MVC
761,GitHub
761,Mobile Apps
762,Flutter
762,CI/CD
762,OOP
762,Clean Architecture
762,Dart
763,PHP
763,Nginx
763,AWS
763,PostgreSql
763,MySQL
763,Laravel
764,PHP
764,OOP
764,MVC
765,PHP
765,Laravel
765,Magento
766,UI-UX
766,HTML
766,JavaScript
766,ASP.NET
766,C#
766,.NET
767,Project Management
767,API
767,DevOps
768,QA QC
768,Games
768,UI-UX
769,Automation Test
769,JavaScript
769,Playwright
769,Appium
769,Selenium
769,Python
771,QA QC
771,Jira
771,API
771,ERP
771,Tester
772,QA QC
772,Jira
772,API
772,Tester
772,Postman
773,Automation Test
773,Java
773,Playwright
773,Selenium
773,TypeScript
773,JavaScript
774,Java
774,MongoDB
774,Golang
774,PostgreSql
774,Spring Boot
774,Oracle
775,Java
775,Golang
775,MongoDB
775,PostgreSql
775,Spring Boot
775,Oracle
776,Business Analysis
776,NoSQL
776,SQL
776,Scrum
776,Agile
777,Business Analysis
777,SAP
777,Tester
777,ERP
777,QA QC
778,C++
778,English
778,Linux
778,Windows
779,OpenStack
779,Ansible
779,Prometheus
779,Kubernetes
779,Python
780,Java
780,MongoDB
780,Golang
780,PostgreSql
780,Spring Boot
780,Oracle
781,Java
781,Golang
781,MongoDB
781,PostgreSql
781,Spring Boot
781,Oracle
782,English
782,Golang
782,Fullstack
782,TypeScript
782,React Native
783,Flutter
783,English
783,JSON
783,Mobile Apps
783,Git
783,Kotlin
784,Python
784,Database
784,SOLID Principles
784,Django
785,Python
785,FastAPI
785,Flask
785,English
786,Fullstack
786,JQuery
786,JavaScript
786,MySQL
787,QA QC
787,Jira
787,Scrum
787,Agile
787,Tester
788,Unity
788,Games
788,C#
789,Unity
789,Mobile Apps
789,Games
790,Python
790,SQL
790,AWS Lambda
790,API
790,Azure
791,Bridge Engineer
791,IT Communication/Translation
791,Project Management
791,Business Analysis
791,Korean
792,Embedded
792,C language
792,C#
792,Python
792,C++
793,Business Analysis
793,AI
793,BRD
793,English
793,SRS
794,IT Support
794,VMware
794,Nginx
794,Apache HttpClient
794,Linux
794,English
795,Embedded
795,C language
795,C++
796,ReactJS
796,CSS
796,HTML
796,UI-UX
796,Angular
796,VueJS
797,Data Engineer
797,MongoDB
797,PostgreSql
797,Apache Spark
797,Kafka
797,Spark
798,HTML
798,Angular
798,TypeScript
798,JavaScript
798,CSS
799,ReactJS
799,HTML
799,NextJS
799,VueJS
799,TypeScript
799,JavaScript
800,ReactJS
800,TypeScript
800,JavaScript
800,Redux
800,Java
800,NodeJS
801,Java
801,Microservices
801,Spring Boot
801,English
803,React Native
803,UI-UX
803,English
803,Fullstack
803,Mobile Apps
803,NodeJS
804,Automation Test
804,Python
804,API
804,QA QC
804,Tester
804,Playwright
805,Software Architecture
805,LLM
805,English
805,AI
806,Tester
806,English
807,Software Architecture
807,Azure
807,C#
807,C++
807,English
807,Project Management
808,Java
808,Microservices
808,AI
808,English
808,.NET
808,J2EE
809,Software Architecture
809,Kafka
809,NoSQL
809,Google Cloud
809,Golang
809,Microservices Architecture
810,Design
810,Japanese
810,Figma
810,UI-UX
810,CSS
810,HTML5
811,NodeJS
811,Angular
811,PostgreSql
812,English
812,Embedded C
812,Java
812,C++
812,Python
813,Linux
813,English
813,Networking
813,Python
813,C++
813,C language
814,Unit test
814,Tester
814,English
814,CI/CD
815,Team Management
815,Project Management
815,Stakeholder management
815,Product Management
816,C++
816,Live2D
816,Games
816,C#
816,Networking
816,English
818,AI
818,Machine Learning
818,Python
818,Deep Learning
818,SQL
818,Computer Vision
819,Machine Learning
819,Python
819,PyTorch
819,English
820,Magento
820,English
820,MVVM
820,PHP
820,OOP
821,CSS
821,English
822,Tester
822,Selenium
822,Java
822,QA QC
822,MySQL
822,SQL
823,Tester
823,Selenium
823,English
823,QA QC
823,Automation Test
823,C#
825,QA QC
825,Networking
825,Linux
825,Tester
825,Cloud
825,English
827,Tester
827,Usability testing
827,Mobile Apps
827,Postman
828,QA QC
828,Tester
828,Agile
829,QA QC
829,Tester
829,API
829,SQL
829,English
830,English
830,Agile
830,SQL
830,Tester
831,Tester
831,QA QC
831,SQL
832,Tester
832,Agile
833,Tester
833,C++
834,Tester
834,SQL
834,API
834,Database
835,QA QC
835,Automation Test
835,Penetration Testing
835,Unit test
835,Agile
835,Tester
836,Tester
836,QA QC
836,English
836,Games
837,Tester
837,SQL
837,API
837,Postman
838,Tester
838,Mobile Apps
838,QA QC
839,Tester
839,SQL
839,API
839,QA QC
840,QA QC
840,Tester
840,English
842,Tester
842,SQL
842,API
842,Functional specifications
842,Agile
844,QA QC
844,Tester
844,English
845,Tester
845,API
845,Jira
845,QA QC
846,Microsoft Dynamics 365
846,English
846,.NET
846,Database
847,Microsoft Dynamics 365
847,English
847,.NET
847,Dynamics AX
847,ERP
847,SQL
848,Product Management
848,English
848,Data-driven
